# eKEs,vp_T,vpp_T,vp_L,vpp_L,v2,v1-3,v3,v1-3+vL,2v1-3,electronic,elastic
4.100000000000000311e-01,0.000000000000000000e+00,9.499048660069650540e-02,5.819590163934425242e-02,2.443926335683342943e-01,6.407579843710184235e-03,3.211328251082985752e-02,1.055366091905207828e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.010646181941729846e-04,9.830735146097000499e-01
4.200000000000000400e-01,0.000000000000000000e+00,9.480793397917892940e-02,5.807130380963854144e-02,2.438140770242912536e-01,6.404923214298369714e-03,3.204973341743026782e-02,1.105163221290701600e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.982622170882143249e-04,9.817365833492786020e-01
4.299999999999999933e-01,0.000000000000000000e+00,9.462540595864848969e-02,5.794673165978419388e-02,2.432356743154199530e-01,6.402260213710993242e-03,3.198619416575609886e-02,1.154917528747866930e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.954612075286058194e-04,9.803994473929434905e-01
4.400000000000000022e-01,0.000000000000000000e+00,9.444290262770924094e-02,5.782218528227094784e-02,2.426574259957803015e-01,6.399590819001342579e-03,3.192266479125376033e-02,1.204628860047313058e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.926615945272040662e-04,9.790621060034526701e-01
4.500000000000000111e-01,0.000000000000000000e+00,9.426042407539120260e-02,5.769766477003318572e-02,2.420793326220957720e-01,6.396915007112376206e-03,3.185914532954006728e-02,1.254297060218114161e-04,3.263787834313582903e-19,0.000000000000000000e+00,6.898633831199619485e-04,9.777245584400190426e-01
4.600000000000000200e-01,0.000000000000000000e+00,9.407963712103677156e-02,5.757419021000597520e-02,2.415056733068673689e-01,6.394346038132197457e-03,3.179619912294755213e-02,1.303945074442645446e-04,1.504552008972318287e-05,0.000000000000000000e+00,6.870787507640086162e-04,9.764041020893784451e-01
4.700000000000000289e-01,0.000000000000000000e+00,9.389887487969200697e-02,5.745074109720884475e-02,2.409321655437920429e-01,6.391770933589989781e-03,3.173326275264676949e-02,1.353551491819057686e-04,3.007892204042388284e-05,0.000000000000000000e+00,6.842954764196341241e-04,9.750834552454280546e-01
4.800000000000000377e-01,0.000000000000000000e+00,9.371813743999715673e-02,5.732731752291558153e-02,2.403588098764550540e-01,6.389189671478791820e-03,3.167033625391840052e-02,1.403116163148285234e-04,4.510016238690956126e-05,0.000000000000000000e+00,6.815135649577376206e-04,9.737626172249088663e-01
4.899999999999999911e-01,0.000000000000000000e+00,9.353742489101693480e-02,5.720391957883703277e-02,2.397856068510445526e-01,6.386602229686271642e-03,3.160741966221205373e-02,1.452638938516878924e-04,6.010919745587127097e-05,0.000000000000000000e+00,6.787330212725408525e-04,9.724415873412896039e-01
5.000000000000000000e-01,0.000000000000000000e+00,9.335673732224310239e-02,5.708054735712367322e-02,2.392125570163670389e-01,6.384008585994097040e-03,3.154451301314730588e-02,1.502119667292730243e-04,7.510598336463695937e-05,0.000000000000000000e+00,6.759538502817278097e-04,9.711203649047489561e-01
5.100000000000000089e-01,0.000000000000000000e+00,9.317607482359682725e-02,5.695720095036831826e-02,2.386396609238630173e-01,6.381408718077294547e-03,3.148161634251465252e-02,1.551558198120755127e-04,9.009047601991529821e-05,0.000000000000000000e+00,6.731760569265851299e-04,9.697989492221544827e-01
5.200000000000000178e-01,0.000000000000000000e+00,9.299543748543150079e-02,5.683388045160864960e-02,2.380669191276230390e-01,6.378802603503612792e-03,3.141872968627661827e-02,1.600954378918555793e-04,1.050626311165306907e-04,0.000000000000000000e+00,6.703996461721443458e-04,9.684773395970426302e-01
5.300000000000000266e-01,0.000000000000000000e+00,9.281482539853512514e-02,5.671058595433002558e-02,2.374943321844033006e-01,6.376190219732875454e-03,3.135585308056872827e-02,1.650308056872040025e-04,1.200224041361488731e-04,0.000000000000000000e+00,6.676246230073244574e-04,9.671555353295994140e-01
5.400000000000000355e-01,0.000000000000000000e+00,9.263423865413304703e-02,5.658731755246807632e-02,2.369219006536417149e-01,6.373571544116326398e-03,3.129298656170054899e-02,1.699619078431022017e-04,1.349697503459931314e-04,0.000000000000000000e+00,6.648509924450754808e-04,9.658335357166396573e-01
5.500000000000000444e-01,0.000000000000000000e+00,9.245367734389059455e-02,5.646407534041147924e-02,2.363496250974746193e-01,6.370946553895986963e-03,3.123013016615679843e-02,1.748887289304782301e-04,1.499046247975530165e-04,0.000000000000000000e+00,6.620787595225239479e-04,9.645113400515865631e-01
5.600000000000000533e-01,0.000000000000000000e+00,9.227314155991568623e-02,5.634085941300468608e-02,2.357775060807523471e-01,6.368315226203988960e-03,3.116728393059834887e-02,1.798112534457598118e-04,1.648269823252801437e-04,0.000000000000000000e+00,6.593079293011187315e-04,9.631889476244527293e-01
5.700000000000000622e-01,0.000000000000000000e+00,9.209263139476153714e-02,5.621766986555066375e-02,2.352055441710561301e-01,6.365677538061910272e-03,3.110444789186329537e-02,1.847294658104242627e-04,1.797367775452779210e-04,0.000000000000000000e+00,6.565385068667771960e-04,9.618663577218173888e-01
5.800000000000000711e-01,0.000000000000000000e+00,9.191214694142933739e-02,5.609450679381362131e-02,2.346337399387142253e-01,6.363033466380105252e-03,3.104162208696803829e-02,1.896433503705444808e-04,1.946339648539801778e-04,0.000000000000000000e+00,6.537704973300341666e-04,9.605435696268067591e-01
5.899999999999999689e-01,0.000000000000000000e+00,9.173168829337095820e-02,5.597137029402191738e-02,2.340620939568189285e-01,6.360382987957036854e-03,3.097880655310839004e-02,1.945528913963330661e-04,2.095184984268205774e-04,0.000000000000000000e+00,6.510039058261906817e-04,9.592205826190736140e-01
5.999999999999999778e-01,0.000000000000000000e+00,9.155125554449172753e-02,5.584826046287075935e-02,2.334906068012431724e-01,6.357726079478592286e-03,3.091600132766060202e-02,1.994580730816813995e-04,2.243903322168917303e-04,0.000000000000000000e+00,6.482387375154641555e-04,9.578973959747744127e-01
6.099999999999999867e-01,0.000000000000000000e+00,9.137084878915313624e-02,5.572517739752513161e-02,2.329192790506573740e-01,6.355062717517401261e-03,3.085320644818251995e-02,2.043588795436969863e-04,2.392494199535969074e-04,0.000000000000000000e+00,6.454749975831399486e-04,9.565740089665505375e-01
6.199999999999999956e-01,0.000000000000000000e+00,9.119046812217565523e-02,5.560212119562257804e-02,2.323481112865464771e-01,6.352392878532149914e-03,3.079042195241465593e-02,2.092552948222355959e-04,2.540957151412863305e-04,0.000000000000000000e+00,6.427126912397233740e-04,9.552504208635053118e-01
6.300000000000000044e-01,0.000000000000000000e+00,9.101011363884142780e-02,5.547909195527611637e-02,2.317771040932271320e-01,6.349716538866881713e-03,3.072764787828129868e-02,2.141473028794322632e-04,2.689291710578921345e-04,0.000000000000000000e+00,6.399518237210934362e-04,9.539266309311817960e-01
6.400000000000000133e-01,0.000000000000000000e+00,9.082978543489730883e-02,5.535608977507715939e-02,2.312062580578650162e-01,6.347033674750305297e-03,3.066488426389166883e-02,2.190348875992262996e-04,2.837497407535434350e-04,0.000000000000000000e+00,6.371924002886579811e-04,9.526026384315438023e-01
6.500000000000000222e-01,0.000000000000000000e+00,9.064948360655736281e-02,5.523311475409835303e-02,2.306355737704917364e-01,6.344344262295081513e-03,3.060213114754098060e-02,2.239180327868853823e-04,2.985573770491807446e-04,0.000000000000000000e+00,6.344344262295079778e-04,9.512784426229508039e-01
6.600000000000000311e-01,0.000000000000000000e+00,9.046920825050609738e-02,5.511016699189660861e-02,2.300650518240232589e-01,6.341648277497128651e-03,3.053938856771165958e-02,2.287967221685239248e-04,3.133520325351523924e-04,0.000000000000000000e+00,6.316779068565765709e-04,9.499540427601385062e-01
6.700000000000000400e-01,0.000000000000000000e+00,9.028895946390096128e-02,5.498724658851597558e-02,2.294946928142764520e-01,6.338945696234890397e-03,3.047665656307441476e-02,2.336709393906197122e-04,3.281336595698065785e-04,0.000000000000000000e+00,6.289228475087948805e-04,9.486294380941946436e-01
