# eKEs,vp_T,vpp_T,vp_L,vpp_L,v2,v1-3,v3,v1-3+vL,2v1-3,electronic,elastic
6.700000000000000400e-01,0.000000000000000000e+00,2.912765875658279713e-01,1.773915397967047169e-01,7.403610738712378403e-01,2.044974803262193316e-02,9.831918073723329432e-02,7.538338490456719622e-04,1.058575192276901833e-03,-4.956056582023666592e-03,2.028935785197391421e-03,3.060324841854453193e-02
6.800000000000000488e-01,0.000000000000000000e+00,2.908582703562702654e-01,1.770943803625205926e-01,7.389359267572019885e-01,2.045247599295414373e-02,9.817188476617989823e-02,7.699755667935682425e-04,1.106839877265754484e-03,-4.908594238308993697e-03,2.021185862833115281e-03,3.057765469628955998e-02
6.900000000000000577e-01,0.000000000000000000e+00,2.904399679341036489e-01,1.767972185839103705e-01,7.375107203541162448e-01,2.045521358389162936e-02,9.802459215496303613e-02,7.861219338123064289e-04,1.155117943560940962e-03,-4.861121345818950230e-03,2.013434748845803219e-03,3.055206744194825796e-02
7.000000000000000666e-01,0.000000000000000000e+00,2.900216803777732055e-01,1.765000544484373046e-01,7.360854543474600886e-01,2.045796085652341889e-02,9.787730292140617294e-02,8.022729747656249123e-04,1.203409462148438561e-03,-4.813637848593743836e-03,2.005682436914060437e-03,3.052648668983200253e-02
7.100000000000000755e-01,0.000000000000000000e+00,2.896034077662797412e-01,1.762028879435763584e-01,7.346601284204851146e-01,2.046071786230053979e-02,9.773001708345904759e-02,8.184287144920220297e-04,1.251714504517210469e-03,-4.766143690277065137e-03,1.997928920671699412e-03,3.050091247449530571e-02
7.199999999999999734e-01,0.000000000000000000e+00,2.891851501791849466e-01,1.759057190567136497e-01,7.332347422541938275e-01,2.046348465303923087e-02,9.758273465919883871e-02,8.345891780063060400e-04,1.300033142663669858e-03,-4.718638814112574055e-03,1.990174193707344372e-03,3.047534483073795555e-02
7.299999999999999822e-01,0.000000000000000000e+00,2.887669076966164483e-01,1.756085477751456736e-01,7.318092955273211020e-01,2.046626128092420352e-02,9.743545566683130266e-02,8.507543905011634216e-04,1.348365449096183659e-03,-4.671123162940346227e-03,1.982418249564030146e-03,3.044978379360719495e-02
7.399999999999999911e-01,0.000000000000000000e+00,2.883486803992720837e-01,1.753113740860781922e-01,7.303837879163121993e-01,2.046904779851188225e-02,9.728818012469177268e-02,8.669243773487388810e-04,1.396711496839635105e-03,-4.623596679193270852e-03,1.974661081738793202e-03,3.042422939839989696e-02
7.500000000000000000e-01,0.000000000000000000e+00,2.879304683684262844e-01,1.750141979766259848e-01,7.289582190953046714e-01,2.047184425873378039e-02,9.714090805124654671e-02,8.830991641022418147e-04,1.445071359440032455e-03,-4.576059304893431191e-03,1.966902683682264855e-03,3.039868168066488588e-02
7.600000000000000089e-01,0.000000000000000000e+00,2.875122716859339622e-01,1.747170194338114879e-01,7.275325887361057120e-01,2.047465071489978916e-02,9.699363946509390044e-02,8.992787764975596022e-04,1.493445110969162173e-03,-4.528510981648421752e-03,1.959143048798253628e-03,3.037314067620506403e-02
